,cell_name,predicted_label
152393,152393,CAFs
152394,152394,TECs
152395,152395,CAFs
152396,152396,CAFs
152397,152397,CAFs
152398,152398,CAFs
152399,152399,CAFs
152400,152400,CAFs
152401,152401,T cells
152402,152402,CAFs
152403,152403,CAFs
152404,152404,CAFs
152405,152405,Smooth muscle cells
152406,152406,CAFs
152407,152407,CAFs
152408,152408,CAFs
152409,152409,CAFs
152410,152410,CAFs
152411,152411,CAFs
152412,152412,CAFs
152413,152413,CAFs
152414,152414,CAFs
152415,152415,CAFs
152416,152416,NK cells
152417,152417,TECs
152418,152418,CAFs
152419,152419,CAFs
152420,152420,CAFs
152421,152421,CAFs
152422,152422,CAFs
152423,152423,CAFs
152424,152424,Plasmacytoid dendritic cells
152425,152425,CAFs
152426,152426,CAFs
152427,152427,CAFs
152428,152428,CAFs
152429,152429,T cells
152430,152430,CAFs
152431,152431,CAFs
152432,152432,CAFs
152433,152433,TECs
152434,152434,TECs
152435,152435,TECs
152436,152436,CAFs
152437,152437,Plasma cells
152438,152438,CAFs
152439,152439,TAMs
152440,152440,CAFs
152441,152441,CAFs
152442,152442,Monocytes
152443,152443,CAFs
152444,152444,CAFs
152445,152445,TAMs
152446,152446,Hepatocytes
152447,152447,CAFs
152448,152448,CAFs
152449,152449,TAMs
152450,152450,CAFs
152451,152451,T cells
152452,152452,CAFs
152453,152453,TECs
152454,152454,Dendritic cells
152455,152455,TECs
152456,152456,B cells
152457,152457,CAFs
152458,152458,TAMs
152459,152459,TAMs
152460,152460,CAFs
152461,152461,TECs
152462,152462,CAFs
152463,152463,TECs
152464,152464,TECs
152465,152465,T cells
152466,152466,T cells
152467,152467,TAMs
152468,152468,Malignant cells
152469,152469,TAMs
152470,152470,TAMs
152471,152471,Monocytes
152472,152472,Hepatocytes
152473,152473,CAFs
152474,152474,TECs
152475,152475,TAMs
152476,152476,TAMs
152477,152477,Monocytes
152478,152478,TECs
152479,152479,CAFs
152480,152480,Malignant cells
152481,152481,CAFs
152482,152482,TAMs
152483,152483,T cells
152484,152484,Malignant cells
152485,152485,CAFs
152486,152486,Malignant cells
152487,152487,TECs
152488,152488,Malignant cells
152489,152489,Hepatocytes
152490,152490,TECs
152491,152491,CAFs
152492,152492,TECs
152493,152493,CAFs
152494,152494,Hepatocytes
152495,152495,Malignant cells
152496,152496,T cells
152497,152497,Hepatocytes
152498,152498,CAFs
152499,152499,TAMs
152500,152500,TAMs
152501,152501,T cells
152502,152502,CAFs
152503,152503,CAFs
152504,152504,CAFs
152505,152505,CAFs
152506,152506,CAFs
152507,152507,Malignant cells
152508,152508,CAFs
152509,152509,CAFs
152510,152510,TAMs
152511,152511,Hepatocytes
152512,152512,TAMs
152513,152513,CAFs
152514,152514,TAMs
152515,152515,Malignant cells
152516,152516,Malignant cells
152517,152517,TECs
152518,152518,CAFs
152519,152519,CAFs
152520,152520,CAFs
152521,152521,Malignant cells
152522,152522,CAFs
152523,152523,TECs
152524,152524,T cells
152525,152525,TAMs
152526,152526,Dendritic cells
152527,152527,Dendritic cells
152528,152528,T cells
152529,152529,TECs
152530,152530,TECs
152531,152531,TECs
152532,152532,CAFs
152533,152533,CAFs
152534,152534,Hepatocytes
152535,152535,CAFs
152536,152536,NK cells
152537,152537,CAFs
152538,152538,TAMs
152539,152539,B cells
152540,152540,Monocytes
152541,152541,Plasma cells
152542,152542,CAFs
152543,152543,Neutrophils
152544,152544,CAFs
152545,152545,Hepatocytes
152546,152546,TAMs
152547,152547,CAFs
152548,152548,B cells
152549,152549,TAMs
152550,152550,CAFs
152551,152551,NK cells
152552,152552,T cells
152553,152553,CAFs
152554,152554,TAMs
152555,152555,CAFs
152556,152556,CAFs
152557,152557,CAFs
152558,152558,B cells
152559,152559,CAFs
152560,152560,CAFs
152561,152561,TECs
152562,152562,T cells
152563,152563,CAFs
152564,152564,CAFs
152565,152565,Monocytes
152566,152566,CAFs
152567,152567,TECs
152568,152568,CAFs
152569,152569,CAFs
152570,152570,TECs
152571,152571,CAFs
152572,152572,T cells
152573,152573,CAFs
152574,152574,CAFs
152575,152575,CAFs
152576,152576,T cells
152577,152577,T cells
152578,152578,CAFs
152579,152579,T cells
152580,152580,TAMs
152581,152581,CAFs
152582,152582,T cells
152583,152583,CAFs
152584,152584,T cells
152585,152585,TECs
152586,152586,T cells
152587,152587,CAFs
152588,152588,CAFs
152589,152589,NK cells
152590,152590,CAFs
152591,152591,T cells
152592,152592,TECs
152593,152593,CAFs
152594,152594,CAFs
152595,152595,TAMs
152596,152596,TECs
152597,152597,T cells
152598,152598,T cells
152599,152599,CAFs
152600,152600,TAMs
152601,152601,TAMs
152602,152602,CAFs
152603,152603,TAMs
152604,152604,TECs
152605,152605,TECs
152606,152606,CAFs
152607,152607,CAFs
152608,152608,T cells
152609,152609,TECs
152610,152610,CAFs
152611,152611,CAFs
152612,152612,TECs
152613,152613,Cholangiocytes
152614,152614,CAFs
152615,152615,T cells
152616,152616,CAFs
152617,152617,CAFs
152618,152618,CAFs
152619,152619,TAMs
152620,152620,TECs
152621,152621,Mast cells
152622,152622,T cells
152623,152623,TAMs
152624,152624,CAFs
152625,152625,TAMs
152626,152626,CAFs
152627,152627,CAFs
152628,152628,CAFs
152629,152629,TAMs
152630,152630,CAFs
152631,152631,Malignant cells
152632,152632,Malignant cells
152633,152633,Malignant cells
152634,152634,Hepatocytes
152635,152635,Malignant cells
152636,152636,Malignant cells
152637,152637,Malignant cells
152638,152638,Malignant cells
152639,152639,Hepatocytes
152640,152640,Malignant cells
152641,152641,Malignant cells
152642,152642,Malignant cells
152643,152643,Malignant cells
152644,152644,Malignant cells
152645,152645,Malignant cells
152646,152646,Hepatocytes
152647,152647,Malignant cells
152648,152648,Malignant cells
152649,152649,Malignant cells
152650,152650,Malignant cells
152651,152651,Hepatocytes
152652,152652,Malignant cells
152653,152653,Malignant cells
152654,152654,TECs
152655,152655,Malignant cells
152656,152656,CAFs
152657,152657,Malignant cells
152658,152658,Malignant cells
152659,152659,Malignant cells
152660,152660,Hepatocytes
152661,152661,Malignant cells
152662,152662,TECs
152663,152663,Malignant cells
152664,152664,Malignant cells
152665,152665,Malignant cells
152666,152666,TECs
152667,152667,Malignant cells
152668,152668,Malignant cells
152669,152669,Malignant cells
152670,152670,Malignant cells
152671,152671,TECs
152672,152672,Malignant cells
152673,152673,Stellate cells
152674,152674,Malignant cells
152675,152675,Malignant cells
152676,152676,Malignant cells
152677,152677,Malignant cells
152678,152678,TECs
152679,152679,TECs
152680,152680,Malignant cells
152681,152681,Malignant cells
152682,152682,Malignant cells
152683,152683,TECs
152684,152684,Hepatocytes
152685,152685,Malignant cells
152686,152686,Malignant cells
152687,152687,Hepatocytes
152688,152688,Malignant cells
152689,152689,Malignant cells
152690,152690,Malignant cells
152691,152691,Malignant cells
152692,152692,CAFs
152693,152693,CAFs
152694,152694,CAFs
152695,152695,CAFs
152696,152696,CAFs
152697,152697,CAFs
152698,152698,CAFs
152699,152699,CAFs
152700,152700,CAFs
152701,152701,CAFs
152702,152702,CAFs
152703,152703,CAFs
152704,152704,CAFs
152705,152705,CAFs
152706,152706,Monocytes
152707,152707,CAFs
152708,152708,CAFs
152709,152709,CAFs
152710,152710,T cells
152711,152711,CAFs
152712,152712,T cells
152713,152713,CAFs
152714,152714,CAFs
152715,152715,CAFs
152716,152716,CAFs
152717,152717,T cells
152718,152718,CAFs
152719,152719,CAFs
152720,152720,CAFs
152721,152721,CAFs
152722,152722,CAFs
152723,152723,CAFs
152724,152724,CAFs
152725,152725,CAFs
152726,152726,CAFs
152727,152727,CAFs
152728,152728,CAFs
152729,152729,CAFs
152730,152730,CAFs
152731,152731,CAFs
152732,152732,CAFs
152733,152733,TAMs
152734,152734,CAFs
152735,152735,CAFs
152736,152736,TECs
152737,152737,CAFs
152738,152738,CAFs
152739,152739,TECs
152740,152740,TECs
152741,152741,TECs
152742,152742,CAFs
152743,152743,NK cells
152744,152744,CAFs
152745,152745,TECs
152746,152746,CAFs
152747,152747,TECs
152748,152748,TECs
152749,152749,CAFs
152750,152750,CAFs
152751,152751,CAFs
152752,152752,CAFs
152753,152753,CAFs
152754,152754,CAFs
152755,152755,CAFs
152756,152756,CAFs
152757,152757,CAFs
152758,152758,CAFs
152759,152759,CAFs
152760,152760,CAFs
152761,152761,TAMs
152762,152762,CAFs
152763,152763,TAMs
152764,152764,CAFs
152765,152765,CAFs
152766,152766,CAFs
152767,152767,CAFs
152768,152768,Dendritic cells
152769,152769,TAMs
152770,152770,CAFs
152771,152771,Monocytes
152772,152772,T cells
152773,152773,CAFs
152774,152774,CAFs
152775,152775,Plasma cells
152776,152776,CAFs
152777,152777,Dendritic cells
152778,152778,Cholangiocytes
152779,152779,T cells
152780,152780,CAFs
152781,152781,CAFs
152782,152782,Dendritic cells
152783,152783,CAFs
152784,152784,Neutrophils
152785,152785,T cells
152786,152786,CAFs
152787,152787,CAFs
152788,152788,T cells
152789,152789,CAFs
152790,152790,TAMs
152791,152791,CAFs
152792,152792,CAFs
152793,152793,B cells
152794,152794,TECs
152795,152795,T cells
152796,152796,Hepatocytes
152797,152797,B cells
152798,152798,TAMs
152799,152799,CAFs
152800,152800,Dendritic cells
152801,152801,CAFs
152802,152802,T cells
152803,152803,T cells
152804,152804,CAFs
152805,152805,T cells
152806,152806,CAFs
152807,152807,TECs
152808,152808,CAFs
152809,152809,Mast cells
152810,152810,TAMs
152811,152811,Monocytes
152812,152812,TECs
152813,152813,CAFs
152814,152814,CAFs
152815,152815,CAFs
152816,152816,CAFs
152817,152817,B cells
152818,152818,CAFs
152819,152819,T cells
152820,152820,CAFs
152821,152821,CAFs
152822,152822,T cells
152823,152823,CAFs
152824,152824,CAFs
152825,152825,CAFs
152826,152826,CAFs
152827,152827,CAFs
152828,152828,CAFs
152829,152829,CAFs
152830,152830,CAFs
152831,152831,TECs
152832,152832,CAFs
152833,152833,CAFs
152834,152834,CAFs
152835,152835,CAFs
152836,152836,CAFs
152837,152837,CAFs
152838,152838,CAFs
152839,152839,CAFs
152840,152840,CAFs
152841,152841,CAFs
152842,152842,Cholangiocytes
152843,152843,CAFs
152844,152844,CAFs
152845,152845,B cells
152846,152846,B cells
152847,152847,CAFs
152848,152848,Neutrophils
152849,152849,CAFs
152850,152850,CAFs
152851,152851,CAFs
152852,152852,TECs
152853,152853,CAFs
152854,152854,CAFs
152855,152855,CAFs
152856,152856,CAFs
152857,152857,CAFs
152858,152858,CAFs
152859,152859,TECs
152860,152860,CAFs
152861,152861,CAFs
152862,152862,CAFs
152863,152863,CAFs
152864,152864,CAFs
152865,152865,TAMs
152866,152866,Monocytes
152867,152867,CAFs
152868,152868,CAFs
152869,152869,TAMs
152870,152870,CAFs
152871,152871,CAFs
152872,152872,T cells
152873,152873,CAFs
152874,152874,CAFs
152875,152875,B cells
152876,152876,CAFs
152877,152877,CAFs
152878,152878,T cells
152879,152879,TAMs
152880,152880,CAFs
152881,152881,CAFs
152882,152882,CAFs
152883,152883,CAFs
152884,152884,CAFs
152885,152885,TECs
152886,152886,CAFs
152887,152887,CAFs
152888,152888,CAFs
152889,152889,CAFs
152890,152890,TECs
152891,152891,CAFs
152892,152892,CAFs
152893,152893,T cells
152894,152894,CAFs
152895,152895,CAFs
152896,152896,TECs
152897,152897,TECs
152898,152898,CAFs
152899,152899,T cells
152900,152900,TECs
152901,152901,CAFs
152902,152902,CAFs
152903,152903,CAFs
152904,152904,TECs
152905,152905,T cells
152906,152906,CAFs
152907,152907,CAFs
152908,152908,TECs
152909,152909,CAFs
152910,152910,CAFs
152911,152911,CAFs
152912,152912,CAFs
152913,152913,CAFs
152914,152914,CAFs
152915,152915,TECs
152916,152916,CAFs
152917,152917,CAFs
152918,152918,CAFs
152919,152919,CAFs
152920,152920,T cells
152921,152921,CAFs
152922,152922,T cells
152923,152923,TAMs
152924,152924,Dendritic cells
152925,152925,TAMs
152926,152926,CAFs
152927,152927,T cells
152928,152928,TAMs
152929,152929,TAMs
152930,152930,TAMs
152931,152931,TAMs
152932,152932,T cells
152933,152933,CAFs
152934,152934,CAFs
152935,152935,T cells
152936,152936,T cells
152937,152937,T cells
152938,152938,CAFs
152939,152939,Plasma cells
152940,152940,CAFs
152941,152941,T cells
152942,152942,Plasma cells
152943,152943,TECs
152944,152944,CAFs
152945,152945,CAFs
152946,152946,T cells
152947,152947,T cells
152948,152948,CAFs
152949,152949,Monocytes
152950,152950,CAFs
152951,152951,TAMs
152952,152952,CAFs
152953,152953,T cells
152954,152954,CAFs
152955,152955,CAFs
152956,152956,CAFs
152957,152957,T cells
152958,152958,CAFs
152959,152959,TECs
152960,152960,T cells
152961,152961,T cells
152962,152962,TECs
152963,152963,CAFs
152964,152964,TECs
152965,152965,CAFs
152966,152966,TECs
152967,152967,TAMs
152968,152968,CAFs
152969,152969,CAFs
152970,152970,CAFs
152971,152971,CAFs
152972,152972,CAFs
152973,152973,B cells
152974,152974,CAFs
152975,152975,Monocytes
152976,152976,CAFs
152977,152977,Dendritic cells
152978,152978,B cells
152979,152979,T cells
152980,152980,CAFs
152981,152981,CAFs
152982,152982,T cells
152983,152983,Hepatocytes
152984,152984,B cells
152985,152985,CAFs
152986,152986,TECs
152987,152987,NK cells
152988,152988,CAFs
152989,152989,CAFs
152990,152990,Monocytes
152991,152991,Dendritic cells
152992,152992,CAFs
152993,152993,B cells
152994,152994,T cells
152995,152995,TAMs
152996,152996,TAMs
152997,152997,Monocytes
152998,152998,T cells
152999,152999,CAFs
153000,153000,T cells
153001,153001,Dendritic cells
153002,153002,TAMs
153003,153003,TAMs
153004,153004,T cells
153005,153005,T cells
153006,153006,Dendritic cells
153007,153007,Dendritic cells
153008,153008,TAMs
153009,153009,Plasma cells
153010,153010,TAMs
153011,153011,Dendritic cells
153012,153012,NK cells
153013,153013,NK cells
153014,153014,T cells
153015,153015,TAMs
153016,153016,CAFs
153017,153017,Plasma cells
153018,153018,TECs
153019,153019,Dendritic cells
153020,153020,Dendritic cells
153021,153021,TECs
153022,153022,CAFs
153023,153023,Monocytes
153024,153024,CAFs
153025,153025,Dendritic cells
153026,153026,CAFs
153027,153027,T cells
153028,153028,CAFs
153029,153029,CAFs
153030,153030,CAFs
153031,153031,T cells
153032,153032,CAFs
153033,153033,CAFs
153034,153034,CAFs
153035,153035,CAFs
153036,153036,CAFs
153037,153037,CAFs
153038,153038,NK cells
153039,153039,TECs
153040,153040,Hepatocytes
153041,153041,CAFs
153042,153042,CAFs
153043,153043,CAFs
153044,153044,CAFs
153045,153045,CAFs
153046,153046,CAFs
153047,153047,CAFs
153048,153048,TECs
153049,153049,CAFs
153050,153050,CAFs
153051,153051,CAFs
153052,153052,CAFs
153053,153053,TECs
153054,153054,TECs
153055,153055,CAFs
153056,153056,CAFs
153057,153057,CAFs
153058,153058,TECs
153059,153059,CAFs
153060,153060,CAFs
153061,153061,TECs
153062,153062,TECs
153063,153063,CAFs
153064,153064,CAFs
153065,153065,TECs
153066,153066,CAFs
153067,153067,CAFs
153068,153068,CAFs
153069,153069,CAFs
153070,153070,CAFs
153071,153071,CAFs
153072,153072,CAFs
153073,153073,CAFs
153074,153074,CAFs
153075,153075,CAFs
153076,153076,CAFs
153077,153077,CAFs
153078,153078,CAFs
153079,153079,CAFs
153080,153080,CAFs
153081,153081,CAFs
153082,153082,CAFs
153083,153083,CAFs
153084,153084,Monocytes
153085,153085,CAFs
153086,153086,CAFs
153087,153087,CAFs
153088,153088,TECs
153089,153089,CAFs
153090,153090,CAFs
153091,153091,CAFs
153092,153092,CAFs
153093,153093,CAFs
153094,153094,CAFs
153095,153095,CAFs
153096,153096,CAFs
153097,153097,CAFs
153098,153098,TECs
153099,153099,CAFs
153100,153100,CAFs
153101,153101,CAFs
153102,153102,CAFs
153103,153103,CAFs
153104,153104,CAFs
153105,153105,CAFs
153106,153106,CAFs
153107,153107,CAFs
153108,153108,Plasma cells
153109,153109,Plasma cells
153110,153110,TECs
153111,153111,CAFs
153112,153112,CAFs
153113,153113,CAFs
153114,153114,CAFs
153115,153115,TECs
153116,153116,CAFs
153117,153117,CAFs
153118,153118,TAMs
153119,153119,TAMs
153120,153120,Plasma cells
153121,153121,CAFs
153122,153122,T cells
153123,153123,TAMs
153124,153124,CAFs
153125,153125,Monocytes
153126,153126,TAMs
153127,153127,T cells
153128,153128,TECs
153129,153129,CAFs
153130,153130,CAFs
153131,153131,CAFs
153132,153132,CAFs
153133,153133,CAFs
153134,153134,CAFs
153135,153135,T cells
153136,153136,CAFs
153137,153137,CAFs
153138,153138,Plasma cells
153139,153139,CAFs
153140,153140,CAFs
153141,153141,Malignant cells
153142,153142,TECs
153143,153143,Malignant cells
153144,153144,Malignant cells
153145,153145,TECs
153146,153146,Malignant cells
153147,153147,Malignant cells
153148,153148,Hepatocytes
153149,153149,Malignant cells
153150,153150,Malignant cells
153151,153151,Malignant cells
153152,153152,Malignant cells
153153,153153,Malignant cells
153154,153154,Malignant cells
153155,153155,Malignant cells
153156,153156,Malignant cells
153157,153157,Malignant cells
153158,153158,Malignant cells
153159,153159,Malignant cells
153160,153160,Hepatocytes
153161,153161,Malignant cells
153162,153162,Malignant cells
153163,153163,Malignant cells
153164,153164,Malignant cells
153165,153165,Malignant cells
153166,153166,Malignant cells
153167,153167,Malignant cells
153168,153168,Malignant cells
153169,153169,Malignant cells
153170,153170,Malignant cells
153171,153171,Malignant cells
153172,153172,Malignant cells
153173,153173,Hepatocytes
153174,153174,Malignant cells
153175,153175,Malignant cells
153176,153176,Malignant cells
153177,153177,Hepatocytes
153178,153178,Malignant cells
153179,153179,Malignant cells
153180,153180,Malignant cells
